758370843	ACC	-0.17238252	6.129156	7.9487495
758370845	MAG	-39.25	6.6875	-55.1875
758370846	GYR	0.021991149	-0.002443461	-0.009773844
758370843	ACC	-0.16280572	6.1387334	7.929596
758370845	MAG	-39.375	6.5625	-54.8125
758370846	GYR	0.02932153	-0.0073303827	-0.009773844
758370844	ACC	-0.1340753	6.1770406	7.920019
758370845	MAG	-39.5	6.5625	-54.5625
758370846	GYR	0.035430185	-0.009773844	-0.009773844
758370854	ACC	-0.10534488	6.167464	7.9391727
758370854	MAG	-39.375	6.8125	-54.25
758370854	GYR	0.042760566	-0.0036651914	-0.008552114
758370864	ACC	-0.08619126	6.1770406	7.929596
758370864	MAG	-39.5	6.4375	-54.6875
758370864	GYR	0.05009095	0.0036651914	-0.008552114
758370874	ACC	-0.08619126	6.167464	7.881712
758370874	MAG	-39.6875	6.25	-54.9375
758370874	GYR	0.05742133	0.008552114	-0.010995574
758370884	ACC	-0.047884032	6.196194	7.9104424
758370884	MAG	-39.8125	6.25	-55.0625
758370884	GYR	0.062308256	0.012217305	-0.014660765
758370894	ACC	-0.076614454	6.196194	7.9583263
758370894	MAG	-40.375	6.25	-54.9375
758370894	GYR	0.065973446	0.02443461	-0.020769417
758370904	ACC	-0.06703765	6.167464	7.9104424
758370904	MAG	-40.375	5.875	-55.0625
758370904	GYR	0.07696902	0.040317107	-0.02565634
758370914	ACC	-0.095768064	6.167464	7.8146744
758370914	MAG	-39.9375	6.125	-54.8125
758370914	GYR	0.10140363	0.06352998	-0.035430185
758370924	ACC	-0.095768064	6.1770406	7.73806
758370924	MAG	-39.8125	6.125	-55.0625
758370924	GYR	0.10751228	0.08307767	-0.036651913
758370934	ACC	-0.076614454	6.215348	7.642292
758370934	MAG	-39.375	6.125	-55.0625
758370934	GYR	0.10751228	0.10873401	-0.036651913
758370944	ACC	-0.095768064	6.215348	7.603985
758370944	MAG	-39.125	6.25	-55.0625
758370944	GYR	0.10384709	0.1282817	-0.037873644
758370954	ACC	-0.08619126	6.196194	7.6231384
758370954	MAG	-39.375	6.125	-55.375
758370954	GYR	0.1001819	0.14905111	-0.040317107
758370964	ACC	-0.02873042	6.215348	7.5944076
758370964	MAG	-39.5	6.0	-55.625
758370964	GYR	0.09773844	0.17104226	-0.05253441
758370974	ACC	-0.047884032	6.14831	7.6710224
758370974	MAG	-39.375	6.0	-55.375
758370974	GYR	0.09285152	0.18692476	-0.07452556
758370984	ACC	-0.038307227	6.1387334	7.9104424
758370984	MAG	-39.25	6.0	-55.1875
758370984	GYR	0.10262536	0.19914207	-0.09773844
758370994	ACC	0.11492168	6.0525417	8.149862
758370994	MAG	-38.8125	5.875	-55.1875
758370994	GYR	0.14416419	0.22968532	-0.13072516
758371004	ACC	0.2777274	5.9567738	8.552089
758371004	MAG	-38.5625	6.0	-54.8125
758371004	GYR	0.23090705	0.2932153	-0.18814649
758371014	ACC	0.47884035	5.9663506	8.829816
758371014	MAG	-38.25	6.4375	-54.375
758371014	GYR	0.36651915	0.38362336	-0.26755896
758371024	ACC	0.62249243	5.8801594	8.896853
758371024	MAG	-38.0	6.4375	-54.25
758371024	GYR	0.52656585	0.4691445	-0.3652974
758371034	ACC	0.9864111	5.8705826	9.557653
758371034	MAG	-38.0	6.0	-54.6875
758371034	GYR	0.7086037	0.593761	-0.47525316
758371044	ACC	1.1204864	5.8705826	9.605537
758371044	MAG	-38.25	5.4375	-54.5625
758371044	GYR	0.9602802	0.7648033	-0.6084218
758371054	ACC	1.2449849	5.506664	9.404425
758371054	MAG	-37.6875	5.0	-54.5625
758371054	GYR	1.2315043	1.0128145	-0.77946407
758371064	ACC	1.0055647	5.5737014	9.9790325
758371064	MAG	-37.3125	4.3125	-54.375
758371064	GYR	1.5015068	1.2754866	-0.9749409
758371074	ACC	0.7757214	5.7843914	9.461885
758371074	MAG	-37.1875	3.8125	-54.5625
758371074	GYR	1.7568485	1.3158038	-1.1044444
758371084	ACC	0.49799395	5.659893	8.916007
758371084	MAG	-36.0625	3.25	-54.0
758371084	GYR	1.9669861	1.346347	-1.2363912
758371094	ACC	0.019153614	5.899313	8.465898
758371094	MAG	-34.5	2.8125	-53.75
758371094	GYR	2.1416936	1.455081	-1.3939945
